Genome_Name	Gene_Length_Including_N	Sum_of_valid_dinucleotide_counts	A_Count	T_Count	G_Count	C_Count	AA_Count	AA_OE	AA_Rate	AT_Count	AT_OE	AT_Rate	AG_Count	AG_OE	AG_Rate	AC_Count	AC_OE	AC_Rate	TA_Count	TA_OE	TA_Rate	TT_Count	TT_OE	TT_Rate	TG_Count	TG_OE	TG_Rate	TC_Count	TC_OE	TC_Rate	GA_Count	GA_OE	GA_Rate	GT_Count	GT_OE	GT_Rate	GG_Count	GG_OE	GG_Rate	GC_Count	GC_OE	GC_Rate	CA_Count	CA_OE	CA_Rate	CT_Count	CT_OE	CT_Rate	CG_Count	CG_OE	CG_Rate	CC_Count	CC_OE	CC_Rate	A_Rate	T_Rate	G_Rate	C_Rate
GCA_947247005.1_xbSpiSoli1.1	932108243	932089311	300361286	300236458	165668849	165822850	100770266	1.041123	0.108112	95103645	0.982986	0.102033	47038919	0.88111	0.050466	57448425	1.075096	0.061634	84770999	0.876189	0.090947	100667276	1.040924	0.108002	65540478	1.228183	0.070316	49257665	0.922197	0.052847	49191478	0.921431	0.052775	57396680	1.075574	0.061579	30427046	1.033322	0.032644	28653610	0.972191	0.030741	65628500	1.228179	0.07041	47068829	0.881218	0.050498	22662381	0.768914	0.024314	30463114	1.032626	0.032683	0.3222451324341413	0.3221112096642425	0.17773921831662673	0.17790443958498947
GCA_944472135.2_tdTriRege1.2	954258533	954077157	294512075	294138270	182752768	182675165	94816385	1.042946	0.09938	85567731	0.94241	0.089686	57226800	1.014418	0.059981	56900813	1.009068	0.05964	73565520	0.810222	0.077106	94569994	1.042881	0.099122	66233137	1.175559	0.069421	59769279	1.061284	0.062646	59852753	1.060966	0.062734	56862255	1.009237	0.059599	34276304	0.979153	0.035926	31761243	0.907692	0.03329	66277072	1.175345	0.069467	57137940	1.014561	0.059888	25016317	0.714931	0.02622	34243614	0.979051	0.035892	0.3086875383195759	0.30829574132700255	0.19154902927157932	0.19146769108184225
GCA_963678985.1_xbSpiSubt1.1	930862144	930773954	301790547	301995520	163474373	163514104	102555142	1.048072	0.110183	96452978	0.985041	0.103627	46241238	0.872407	0.04968	56541010	1.066467	0.060746	84969905	0.867768	0.09129	102627577	1.047389	0.11026	65330840	1.231722	0.07019	49067014	0.924866	0.052716	49034104	0.925098	0.052681	56601595	1.067145	0.060811	29660255	1.033048	0.031866	28178309	0.981194	0.030274	65231205	1.23038	0.070083	46313198	0.872959	0.049758	22241932	0.774484	0.023896	29727652	1.034892	0.031939	0.3242359268905833	0.32445614455910604	0.17563262129781668	0.175675307252494
GCA_947623455.1_xbMimVari1.1	975381475	975363887	308656964	308550697	179151341	179005056	98372676	1.007138	0.100857	95163327	0.974617	0.097567	52368475	0.923721	0.053691	62752438	1.107786	0.064337	88850642	0.909965	0.091095	98296673	1.007054	0.100779	68037526	1.200518	0.069756	53365792	0.942406	0.054714	53492138	0.943541	0.054843	62747105	1.107169	0.064332	36802831	1.118428	0.037732	26109232	0.794101	0.026769	67941459	1.19939	0.069658	52343537	0.924353	0.053666	21942478	0.667371	0.022497	36777558	1.119487	0.037706	0.3164530838186781	0.3163441327053698	0.1836763816859858	0.1835264017899663
GCA_964017045.1_xgOmpGlab2.1	744797483	744739532	231127033	231112585	141323763	141176477	78748722	1.09786	0.10574	67201024	0.936928	0.090234	41067001	0.936336	0.055143	44110219	1.006772	0.059229	59562692	0.830433	0.079978	78728689	1.097718	0.105713	52154385	1.189205	0.07003	40666720	0.928235	0.054605	40781473	0.929826	0.054759	44109886	1.005778	0.059229	31189044	1.162991	0.041879	25243283	0.942265	0.033895	52034037	1.187625	0.069869	41072903	0.937506	0.055151	16913261	0.631327	0.02271	31156193	1.164192	0.041835	0.31034599601086477	0.31032659594808476	0.18976258821372227	0.18956481982732823
GCA_943736015.1_xbTriCroc3.1	1048985018	1048966529	334055740	334098375	190438125	190374378	127687412	1.200251	0.121727	90941763	0.854736	0.086697	58619679	0.966568	0.055883	56806864	0.93699	0.054155	74740318	0.702463	0.071251	127651832	1.19961	0.121693	71355971	1.176424	0.068025	60350225	0.995309	0.057533	60337686	0.994896	0.057521	56828624	0.936916	0.054176	39530346	1.143364	0.037685	33741447	0.976254	0.032166	71290294	1.175885	0.067962	58676135	0.967699	0.055937	20932107	0.605637	0.019955	39475826	1.142552	0.037633	0.3184617453670008	0.31850239013039783	0.18154831787030234	0.18148754663229902
GCA_963082655.1_idStoCalc2.1	1070952165	1070649161	328191089	328424324	207109903	206925649	116523084	1.158263	0.108834	100316220	0.996455	0.093697	56290329	0.886655	0.052576	55061012	0.868064	0.051428	80637373	0.800982	0.075316	116753699	1.158907	0.109049	68209784	1.073641	0.063709	62822882	0.98973	0.058677	62894215	0.990676	0.058744	55100601	0.867299	0.051465	47259538	1.179604	0.044141	41855221	1.045642	0.039093	68135817	1.074195	0.06364	56253338	0.886232	0.052541	35349843	0.883122	0.033017	47186205	1.179872	0.044073	0.3065341551343019	0.3067519992381457	0.19344297046423528	0.19327087516331712
GCA_964656895.1_nxAcrNanu1.1	188909737	188891303	60978606	60966027	33462825	33485060	25943292	1.317916	0.137345	17355649	0.881847	0.091882	9011580	0.834216	0.047708	8667339	0.801816	0.045885	13174890	0.669421	0.069749	25935842	1.318081	0.137306	10907628	1.009944	0.057746	10947502	1.012963	0.057957	10940441	1.012773	0.057919	8665578	0.802351	0.045876	7368202	1.242951	0.039008	6488451	1.093818	0.03435	10919811	1.010192	0.05781	9008231	0.833524	0.04769	6175255	1.041019	0.032692	7381612	1.24356	0.039079	0.3228217117630885	0.3227551183366617	0.17715272872798488	0.17727044117226495
GCA_000239455.1_Smar_1.0	176210797	173572816	55926048	55785400	30933449	30954561	21978563	1.220074	0.126624	16332571	0.908939	0.094096	8411138	0.844165	0.048459	9196092	0.922316	0.052981	13138088	0.73116	0.075692	21883500	1.22093	0.126077	11132564	1.120112	0.064138	9621652	0.96743	0.055433	9636544	0.96715	0.055519	9165426	0.922187	0.052805	5931015	1.076186	0.03417	6195264	1.123367	0.035693	11163204	1.119606	0.064314	8396331	0.844227	0.048374	5454551	0.989056	0.031425	5936313	1.075679	0.034201	0.3221556601864506	0.3213454733251529	0.17818862660273974	0.17831023988565678
GCA_949752735.1_wcLumTerr1.1	1056547181	1056300594	312897014	312624525	214985481	215795161	97784416	1.055008	0.092573	93622717	1.010987	0.088633	61531695	0.966223	0.058252	59957699	0.937974	0.056762	76429350	0.825324	0.072356	97504725	1.053825	0.092308	73695544	1.158238	0.069768	64994413	1.017654	0.06153	64627041	1.014828	0.061182	59704562	0.938349	0.056522	43663622	0.997908	0.041336	46989952	1.0699	0.044485	74055712	1.158522	0.070109	61792080	0.967513	0.058499	36094292	0.82182	0.03417	43852774	0.994724	0.041515	0.29621922554754243	0.29596126054008404	0.20352649541675044	0.2042930184956231
GCA_963210305.1_xbTriDera4.1	1060251317	1060176695	336506647	336808900	193488053	193373489	125963626	1.179333	0.118814	92861981	0.868639	0.087591	59630436	0.970954	0.056246	58050512	0.945789	0.054756	76883314	0.719173	0.072519	126073821	1.178247	0.118918	72633462	1.181619	0.068511	61218159	0.996502	0.057743	61124741	0.995286	0.057655	58217410	0.947095	0.054913	38879427	1.101007	0.036673	35266396	0.999283	0.033265	72534825	1.181774	0.068418	59655589	0.971067	0.056269	22344649	0.633142	0.021076	38838347	1.101147	0.036634	0.3174060734677884	0.31769117017770226	0.18250540877326957	0.1823973475812398
GCA_963971305.1_xbArcSenh1.1	1036841959	1036741608	341273235	341019638	177275451	177176035	129739715	1.154892	0.125142	102071141	0.909273	0.098454	53111541	0.910146	0.051229	56349970	0.966183	0.054353	88368402	0.787206	0.085237	129546371	1.154887	0.124955	67576072	1.158878	0.065181	55527866	0.952795	0.05356	55537610	0.95172	0.053569	56351954	0.966393	0.054355	35606763	1.174649	0.034345	29778634	0.982933	0.028723	67626598	1.159533	0.06523	53049287	0.910265	0.051169	20980567	0.692527	0.020237	35519117	1.173073	0.03426	0.3291778074675784	0.32893319846845676	0.17099244327790936	0.17089655078605545
GCA_964258725.1_ilColHyal1.hap1.1	330465815	330459525	109741714	109849649	55428569	55439683	40340327	1.106915	0.122073	35262465	0.966631	0.106707	15978061	0.868035	0.048351	18160844	0.98642	0.054956	33993823	0.931855	0.102868	40396051	1.106267	0.122242	18857346	1.02345	0.057064	16602397	0.900886	0.05024	16565792	0.899964	0.05013	18196478	0.987583	0.055064	9694635	1.042756	0.029337	10971645	1.179875	0.033201	18841735	1.023404	0.057017	15994626	0.867907	0.048401	10898516	1.17201	0.03298	9704784	1.043429	0.029368	0.3320881252010174	0.33241474604998256	0.16773174840138938	0.1677653803476107
GCA_944472155.2_tdTriSzid1.2	1116403795	1114312456	345371714	345069351	211906914	211970216	111617507	1.042726	0.100167	100641561	0.941013	0.090317	66883906	1.01836	0.060023	66227292	1.008061	0.059433	86077532	0.804837	0.077247	111434569	1.042842	0.100003	77754507	1.18491	0.069778	69801143	1.06339	0.062641	69837717	1.063334	0.062673	66145972	1.008007	0.05936	39252552	0.974068	0.035226	36669215	0.909689	0.032907	77837377	1.184781	0.069852	66845765	1.018367	0.059988	28014726	0.694989	0.025141	39271115	0.973946	0.035242	0.3099399395520056	0.3096685960512383	0.19016732828274424	0.19022413611401184
GCA_964213955.1_nxOstOste4.1	407187629	407033344	112402524	112389176	91060536	91181993	36361652	1.171449	0.089333	28366945	0.913995	0.069692	24959843	0.992584	0.061321	22713699	0.902058	0.055803	22167580	0.714249	0.054461	36361101	1.171709	0.089332	27143941	1.079568	0.066687	26716352	1.061147	0.065637	26698942	1.061744	0.065594	22682420	0.902125	0.055726	20093037	0.986318	0.049365	21585955	1.058191	0.053032	27174150	1.079202	0.066761	24978295	0.992113	0.061367	18863617	0.924736	0.046344	20165815	0.987255	0.049543	0.2761500532182516	0.2761172599073971	0.2237171459110875	0.22401554096326382
GCA_944989445.1_Rbalt_genome_v1	1105887359	1099317168	349787412	349923014	199793659	199821374	123312308	1.107969	0.112172	103828214	0.932542	0.094448	58297552	0.917052	0.053031	64346704	1.012068	0.058533	94206128	0.84612	0.085695	123354222	1.107487	0.11221	73741448	1.159543	0.067079	58618637	0.921618	0.053323	58565650	0.921269	0.053275	64390688	1.012508	0.058573	41621227	1.146254	0.037861	35214623	0.969681	0.032033	73700809	1.159193	0.067042	58347258	0.917351	0.053076	26131813	0.719574	0.023771	41639887	1.14645	0.037878	0.3181836726661308	0.31830702285227436	0.1817420467836177	0.18176725769797714
GCA_964276525.1_iyForRufa2.1	355358993	355190627	112480609	112266156	65233673	65212755	40596437	1.139726	0.114295	35861903	1.008729	0.100965	17711720	0.857391	0.049865	18310085	0.886641	0.05155	31372973	0.882464	0.088327	40571347	1.143377	0.114224	18644167	0.904253	0.052491	21676835	1.051677	0.061029	21748189	1.052789	0.06123	18212266	0.883306	0.051275	10641630	0.888244	0.02996	14630989	1.221623	0.041192	18762199	0.908534	0.052823	17620176	0.854863	0.049608	18235479	1.522582	0.05134	10594232	0.884855	0.029827	0.31667444989577825	0.316070685510012	0.1836568782442855	0.18359798634992422
GCA_945859785.2_xbTriGiga4.2	1175968439	1175932841	372042286	371608677	216047962	216234114	140651095	1.194926	0.119608	100840101	0.857705	0.085753	66444936	0.97208	0.056504	64106109	0.937056	0.054515	82741141	0.703762	0.070362	140412040	1.195681	0.119405	80903173	1.184983	0.068799	67552255	0.988581	0.057446	67611173	0.989142	0.057496	63965563	0.936899	0.054396	45066331	1.135362	0.038324	39404857	0.991877	0.033509	81038805	1.184566	0.068914	66390923	0.971586	0.056458	23633479	0.594889	0.020098	45170860	1.136037	0.038413	0.3163805026826872	0.3160117665509354	0.18372471461787035	0.18388301614850708
GCA_963931925.1_xgOncCelt3.1	1141029958	1140844320	340693775	341215319	229204125	229732139	112761300	1.108304	0.09884	93281021	0.915435	0.081765	69094834	1.009453	0.060565	65556332	0.955555	0.057463	76489105	0.750644	0.067046	112961855	1.106884	0.099016	80994676	1.181497	0.070995	70769343	1.029964	0.062032	70416317	1.028759	0.061723	65611845	0.957103	0.057512	49509112	1.075146	0.043397	43666676	0.946091	0.038276	81026725	1.181053	0.071023	69360331	1.009458	0.060797	29605267	0.641434	0.02595	49739581	1.075191	0.043599	0.2986327398458854	0.29908989558250015	0.20090726880093068	0.20137009577068377
GCA_942159475.1_wpSthLimi1.1	1131150536	1130927425	344882216	345117184	220360281	220569055	108673855	1.033283	0.096093	108354605	1.029546	0.09581	66031762	0.982618	0.058387	61821652	0.919096	0.054665	92543216	0.879312	0.081829	108812775	1.033195	0.096216	77543840	1.153143	0.068567	66217040	0.983772	0.058551	66139809	0.984225	0.058483	61784633	0.91879	0.054632	51891711	1.208557	0.045884	40543744	0.943369	0.03585	77525049	1.152557	0.06855	66164860	0.982997	0.058505	24892640	0.5792	0.022011	51986234	1.208467	0.045968	0.3049548614529147	0.30516262697563995	0.19484895377174322	0.19503355779970208
GCA_946902895.1_xbFraFrag2.1	1153092446	1152922935	373988343	373973537	202493611	202468327	143134804	1.179859	0.124149	108909950	0.897779	0.094464	61680603	0.939032	0.053499	60262749	0.917561	0.05227	88332585	0.728154	0.076616	143124255	1.179865	0.12414	75694508	1.152426	0.065654	66821906	1.017471	0.057959	66822454	1.017312	0.057959	60289573	0.917891	0.052293	41421458	1.164672	0.035927	33959975	0.954992	0.029456	75698194	1.152581	0.065658	61649559	0.938713	0.053472	23696843	0.666382	0.020554	41423519	1.165021	0.035929	0.3243825282825409	0.32436968615041656	0.17563485794861078	0.17561292761843178
GCA_025399875.3_Caltech_Dcor_3.1	193876233	191788544	63558149	63371879	32495442	32369151	28539342	1.355039	0.148806	17499844	0.833329	0.091246	7906450	0.73424	0.041225	9610259	0.895948	0.050109	15314419	0.729261	0.079851	28326509	1.352851	0.147697	10651782	0.992095	0.055539	9077276	0.848746	0.04733	9029914	0.838572	0.047083	9769647	0.909934	0.05094	4450965	0.808462	0.023208	9243894	1.685588	0.048198	10672452	0.994974	0.055647	7773754	0.726864	0.040533	9485381	1.729622	0.049457	4436656	0.812163	0.023133	0.3313865043170319	0.33041530919681006	0.1694283282324169	0.16876985825374113
GCA_028455905.1_GZU_Ncal_1.0	188379862	188379839	46794602	46709245	47387848	47488167	13453677	1.157401	0.071418	11423598	0.984552	0.060641	11613689	0.986602	0.06165	10303633	0.873461	0.054696	6368871	0.548907	0.033809	13379041	1.155191	0.071022	11766057	1.001372	0.062459	15195264	1.29049	0.080663	15203953	1.291601	0.080709	10301938	0.876766	0.054687	10621196	0.890992	0.056382	11260758	0.942648	0.059777	11768093	0.997607	0.06247	11604662	0.98555	0.061602	13386901	1.12063	0.071063	10728508	0.896196	0.056951	0.24840554347576707	0.24795243241021167	0.2515547442114593	0.25208727990256197
GCA_964656195.1_ilLamBoet1.hap1.1	350571615	350554240	111304064	111007639	64162772	64079915	39210138	1.109512	0.111852	33420402	0.948207	0.095336	18073543	0.887166	0.051557	20599945	1.012485	0.058764	33102964	0.939201	0.09443	39029841	1.110316	0.111338	20714712	1.019526	0.059091	18160062	0.894949	0.051804	18252742	0.895962	0.052068	20592313	1.013502	0.058742	12000418	1.021847	0.034233	13317275	1.135445	0.037989	20738165	1.019279	0.059158	17965052	0.885338	0.051248	13374069	1.140287	0.038151	12002599	1.024677	0.034239	0.3175086867404513	0.3166630975581279	0.1830322877999046	0.18279592790151622
GCA_034692225.1_ASM3469222v1	164235172	164197295	54462805	55108468	27500804	27163095	22780115	1.261602	0.138736	15915148	0.871081	0.096927	7735154	0.848379	0.047109	8025388	0.891155	0.048876	14426420	0.789599	0.08786	23299100	1.260285	0.141897	8945182	0.969598	0.054478	8424176	0.924477	0.051305	8481136	0.930197	0.051652	8172342	0.885827	0.049771	5140105	1.116471	0.031304	5697021	1.252822	0.034696	8767818	0.973596	0.053398	7709192	0.846014	0.046951	5670119	1.246906	0.034532	5008879	1.115189	0.030505	0.331614746931309	0.33554607900919053	0.16744771333146594	0.16539146072803454
GCA_963995525.1_wsEscSpic3.1	1062141333	1061514039	315891038	315487948	215403357	214736190	93160796	0.991033	0.087762	92031781	0.980273	0.086699	57593857	0.898495	0.054256	73103992	1.144005	0.068868	82759586	0.881511	0.077964	93064271	0.992537	0.087671	81568762	1.274143	0.076842	58093765	0.910271	0.054727	58521113	0.912961	0.05513	73121065	1.142186	0.068884	41374372	0.946577	0.038977	42385978	0.972734	0.03993	81448021	1.274581	0.076728	57270142	0.897366	0.053951	34864879	0.800129	0.032844	41151659	0.947341	0.038767	0.29758410068192376	0.29720437108939296	0.20292001533994886	0.20229151288873445
GCA_018806985.1_UZH_Avas_1.0	279948744	279943807	81568086	81755258	58315948	58305028	26814286	1.128231	0.095785	21936335	0.920875	0.07836	16670477	0.981099	0.059549	16146840	0.95046	0.057679	17855082	0.749546	0.063781	26915481	1.12731	0.096146	18651142	1.095153	0.066625	18333390	1.076697	0.06549	18311805	1.077695	0.065412	16174466	0.949728	0.057778	11413197	0.939518	0.04077	12416383	1.02229	0.044353	18586776	1.094083	0.066395	16728833	0.982463	0.059758	11581016	0.953511	0.041369	11408298	0.939466	0.040752	0.2913725343668341	0.2920411387521633	0.20831266731898687	0.20827365956201577
GCA_034696005.1_ASM3469600v1	163012155	162907801	48859717	49198572	32543113	32410753	16857024	1.1518	0.103476	14869570	1.009004	0.091276	8132573	0.834288	0.049921	8985174	0.925517	0.055155	11799472	0.800677	0.07243	17045779	1.148709	0.104635	11516254	1.173269	0.070692	8800471	0.900248	0.054021	8778647	0.900566	0.053887	9083831	0.925456	0.055761	6908884	1.064113	0.04241	7741719	1.197257	0.047522	11408180	1.175099	0.070028	8165731	0.835317	0.050125	5953041	0.920638	0.036542	6861451	1.065457	0.042119	0.2997305139607534	0.3018092239808743	0.1996361130248232	0.19882414903354906
GCA_964276725.1_wrPlaCost1.1	488196438	488063950	166534837	166461804	77614866	77453131	56492970	0.994173	0.115749	63651890	1.120649	0.130417	19932817	0.752656	0.040841	26456976	1.001092	0.054208	50406296	0.887448	0.103278	56347571	0.992485	0.115451	34374721	1.298547	0.070431	25332938	0.958981	0.051905	25272717	0.954289	0.051782	26630667	1.006006	0.054564	14695362	1.190607	0.03011	11016011	0.894372	0.022571	34362618	1.30023	0.070406	19831469	0.750722	0.040633	8611834	0.699181	0.017645	14647093	1.191657	0.030011	0.3412147163179644	0.3410650783513638	0.15902579280902543	0.15869441252164637
GCA_964019135.1_wuAreMari1.1	869408418	868571748	225915031	225976795	208473790	208211730	58004833	0.987155	0.066782	61876783	1.052762	0.07124	49765369	0.917787	0.057296	56267069	1.038999	0.064781	54929285	0.934558	0.063241	57910268	0.985007	0.066673	62920293	1.160077	0.072441	50215595	0.927002	0.057814	50224389	0.926252	0.057824	56416732	1.040169	0.064953	57637534	1.151897	0.066359	44193519	0.884328	0.050881	62755184	1.158806	0.072251	49772041	0.918814	0.057303	38148941	0.763374	0.043921	57533913	1.152723	0.06624	0.2600977702681184	0.2601688796520834	0.24001753092003852	0.23971581915975967
GCA_944474755.1_xbLimFort5.1	1335578634	1335271178	442403498	444132374	224476999	224260146	160403050	1.094325	0.120128	135682617	0.92207	0.101614	67418662	0.906485	0.050491	78898735	1.061867	0.059088	124375861	0.845232	0.093147	161823306	1.095436	0.121191	89481513	1.198449	0.067014	68450980	0.917668	0.051264	68399925	0.919678	0.051225	79082456	1.059172	0.059226	41503179	1.099786	0.031082	35491055	0.941381	0.02658	89223919	1.200829	0.066821	67543523	0.905503	0.050584	26073337	0.691581	0.019527	41419060	1.099681	0.031019	0.3313206305883136	0.33261540400018436	0.1681131844514761	0.16795078096002594
GCA_033995625.1_ASM3399562v1	212916136	212842040	66353681	66764075	39931054	39867292	24250749	1.173153	0.113938	19889592	0.956264	0.093448	10607226	0.852679	0.049836	11584399	0.93272	0.054427	16353459	0.786251	0.076834	24503491	1.170852	0.115125	14322898	1.144292	0.067294	11560024	0.925036	0.054313	11514299	0.925596	0.054098	11677823	0.93297	0.054866	8287917	1.107091	0.038939	8436503	1.128742	0.039637	14215638	1.144575	0.06679	10667356	0.853605	0.050119	6698220	0.896172	0.03147	8272446	1.108562	0.038867	0.3116423810914968	0.31356987270037473	0.18754360813913454	0.18724413806899395
GCA_034695085.1_ASM3469508v1	211965178	211906750	63955925	64211086	41929978	41868189	22754048	1.179455	0.107378	18873293	0.974409	0.089064	10770062	0.851524	0.050825	11544645	0.914113	0.05448	14384190	0.742641	0.06788	22916179	1.178437	0.108143	15227618	1.199172	0.07186	11663555	0.919858	0.055041	11645246	0.92072	0.054955	11600032	0.9135	0.054741	8980566	1.083026	0.04238	9690812	1.170403	0.045731	15158007	1.200221	0.071531	10802615	0.85196	0.050978	6938496	0.837994	0.032743	8957386	1.083421	0.04227	0.3017284518308946	0.30293223918128664	0.1978154072080651	0.19752390177975365
