Region	Reference	Start	End	Strand	Score
462325at33208_r2.m1.g1.t1_10_intron	OZ210595.1	17299552	17300082	+	0.58
462325at33208_r2.m1.g1.t1_11_exon	OZ210595.1	17300082	17300127	+	0.54
462325at33208_r2.m1.g1.t1_11_intron	OZ210595.1	17300127	17300171	+	0.54
462325at33208_r2.m1.g1.t1_12_exon	OZ210595.1	17300171	17300301	+	0.93
462325at33208_r2.m1.g1.t1_12_intron	OZ210595.1	17300301	17300686	+	0.93
462325at33208_r2.m1.g1.t1_13_exon	OZ210595.1	17300686	17300906	+	0.82
462325at33208_r2.m1.g1.t1_13_intron	OZ210595.1	17300906	17301119	+	0.82
462325at33208_r2.m1.g1.t1_14_exon	OZ210595.1	17301119	17301498	+	1.0
462325at33208_r2.m1.g1.t1_14_intron	OZ210595.1	17301498	17301637	+	1.0
462325at33208_r2.m1.g1.t1_15_exon	OZ210595.1	17301637	17301715	+	0.94
462325at33208_r2.m1.g1.t1_15_intron	OZ210595.1	17301715	17301828	+	0.94
462325at33208_r2.m1.g1.t1_16_exon	OZ210595.1	17301828	17301885	+	0.94
462325at33208_r2.m1.g1.t1_16_intron	OZ210595.1	17301885	17301932	+	0.94
462325at33208_r2.m1.g1.t1_17_exon	OZ210595.1	17301932	17302015	+	0.52
462325at33208_r2.m1.g1.t1_downstream1	OZ210595.1	17301915	17302015	+	0.52
462325at33208_r2.m1.g1.t1_downstream2	OZ210595.1	17302015	17302215	+	0.52
462897at33208_r2.m1.g2.t1_upstream1	OZ210595.1	16958624	16958824	+	0.09
462897at33208_r2.m1.g2.t1_upstream2	OZ210595.1	16958824	16959024	+	0.09
462897at33208_r2.m1.g2.t1_1_exon	OZ210595.1	16958924	16959104	+	0.38
462897at33208_r2.m1.g2.t1_1_intron	OZ210595.1	16959104	16959415	+	0.38
462897at33208_r2.m1.g2.t1_2_exon	OZ210595.1	16959415	16959532	+	0.59
462897at33208_r2.m1.g2.t1_2_intron	OZ210595.1	16959532	16959573	+	0.59
462897at33208_r2.m1.g2.t1_3_exon	OZ210595.1	16959573	16959645	+	0.92
462897at33208_r2.m1.g2.t1_3_intron	OZ210595.1	16959645	16959688	+	0.92
462897at33208_r2.m1.g2.t1_4_exon	OZ210595.1	16959688	16959816	+	0.96
462897at33208_r2.m1.g2.t1_4_intron	OZ210595.1	16959816	16960173	+	0.96
462897at33208_r2.m1.g2.t1_5_exon	OZ210595.1	16960173	16960397	+	0.66
462897at33208_r2.m1.g2.t1_5_intron	OZ210595.1	16960397	16960443	+	0.66
462897at33208_r2.m1.g2.t1_6_exon	OZ210595.1	16960443	16960577	+	0.84
462897at33208_r2.m1.g2.t1_6_intron	OZ210595.1	16960577	16960623	+	0.84
462897at33208_r2.m1.g2.t1_7_exon	OZ210595.1	16960623	16960845	+	0.78
462897at33208_r2.m1.g2.t1_7_intron	OZ210595.1	16960845	16960999	+	0.78
462897at33208_r2.m1.g2.t1_8_exon	OZ210595.1	16960999	16961122	+	0.72
462897at33208_r2.m1.g2.t1_8_intron	OZ210595.1	16961122	16961334	+	0.72
462897at33208_r2.m1.g2.t1_9_exon	OZ210595.1	16961334	16961460	+	1.0
462897at33208_r2.m1.g2.t1_9_intron	OZ210595.1	16961460	16961508	+	1.0
462897at33208_r2.m1.g2.t1_10_exon	OZ210595.1	16961508	16961757	+	1.0
462897at33208_r2.m1.g2.t1_downstream1	OZ210595.1	16961657	16961757	+	1.0
462897at33208_r2.m1.g2.t1_downstream2	OZ210595.1	16961757	16961957	+	1.0
464987at33208_r2.m1.g1.t1_upstream1	OZ210597.1	25622748	25622948	-	0.01
464987at33208_r2.m1.g1.t1_upstream2	OZ210597.1	25622548	25622748	-	0.01
464987at33208_r2.m1.g1.t1_1_exon	OZ210597.1	25622623	25622648	-	0.01
464987at33208_r2.m1.g1.t1_1_intron	OZ210597.1	25622539	25622623	-	0.01
464987at33208_r2.m1.g1.t1_2_exon	OZ210597.1	25622515	25622539	-	0.01
464987at33208_r2.m1.g1.t1_2_intron	OZ210597.1	25622341	25622515	-	0.01
464987at33208_r2.m1.g1.t1_3_exon	OZ210597.1	25622321	25622341	-	0.01
464987at33208_r2.m1.g1.t1_3_intron	OZ210597.1	25622144	25622321	-	0.01
464987at33208_r2.m1.g1.t1_4_exon	OZ210597.1	25622134	25622144	-	0.01
464987at33208_r2.m1.g1.t1_4_intron	OZ210597.1	25621925	25622134	-	0.01
464987at33208_r2.m1.g1.t1_5_exon	OZ210597.1	25621908	25621925	-	0.01
464987at33208_r2.m1.g1.t1_5_intron	OZ210597.1	25621837	25621908	-	0.01
464987at33208_r2.m1.g1.t1_6_exon	OZ210597.1	25621735	25621837	-	0.39
464987at33208_r2.m1.g1.t1_6_intron	OZ210597.1	25621537	25621735	-	0.39
464987at33208_r2.m1.g1.t1_7_exon	OZ210597.1	25621395	25621537	-	0.34
464987at33208_r2.m1.g1.t1_7_intron	OZ210597.1	25620884	25621395	-	0.34
464987at33208_r2.m1.g1.t1_8_exon	OZ210597.1	25620669	25620884	-	1.0
464987at33208_r2.m1.g1.t1_8_intron	OZ210597.1	25620628	25620669	-	1.0
464987at33208_r2.m1.g1.t1_9_exon	OZ210597.1	25620514	25620628	-	0.79
464987at33208_r2.m1.g1.t1_downstream1	OZ210597.1	25620514	25620614	-	0.79
464987at33208_r2.m1.g1.t1_downstream2	OZ210597.1	25620314	25620514	-	0.79
465092at33208_r2.m1.g2.t1_upstream1	OZ210594.1	30117208	30117408	+	0.05
465092at33208_r2.m1.g2.t1_upstream2	OZ210594.1	30117408	30117608	+	0.05
465092at33208_r2.m1.g2.t1_1_exon	OZ210594.1	30117508	30117663	+	0.79
465092at33208_r2.m1.g2.t1_1_intron	OZ210594.1	30117663	30117711	+	0.79
465092at33208_r2.m1.g2.t1_2_exon	OZ210594.1	30117711	30117796	+	0.74
465092at33208_r2.m1.g2.t1_2_intron	OZ210594.1	30117796	30118360	+	0.74
465092at33208_r2.m1.g2.t1_3_exon	OZ210594.1	30118360	30118486	+	0.99
465092at33208_r2.m1.g2.t1_3_intron	OZ210594.1	30118486	30119226	+	0.99
465092at33208_r2.m1.g2.t1_4_exon	OZ210594.1	30119226	30119520	+	0.53
465092at33208_r2.m1.g2.t1_4_intron	OZ210594.1	30119520	30119758	+	0.53
465092at33208_r2.m1.g2.t1_5_exon	OZ210594.1	30119758	30119766	+	0.13
465092at33208_r2.m1.g2.t1_5_intron	OZ210594.1	30119766	30120368	+	0.13
465092at33208_r2.m1.g2.t1_6_exon	OZ210594.1	30120368	30120633	+	0.8
465092at33208_r2.m1.g2.t1_downstream1	OZ210594.1	30120533	30120633	+	0.8
465092at33208_r2.m1.g2.t1_downstream2	OZ210594.1	30120633	30120833	+	0.8
465512at33208_r2.m1.g2.t1_upstream1	OZ210596.1	12793093	12793293	-	0.01
465512at33208_r2.m1.g2.t1_upstream2	OZ210596.1	12792893	12793093	-	0.01
465512at33208_r2.m1.g2.t1_1_exon	OZ210596.1	12792654	12792993	-	0.32
465512at33208_r2.m1.g2.t1_1_intron	OZ210596.1	12791906	12792654	-	0.32
465512at33208_r2.m1.g2.t1_2_exon	OZ210596.1	12791762	12791906	-	0.77
465512at33208_r2.m1.g2.t1_2_intron	OZ210596.1	12791455	12791762	-	0.77
465512at33208_r2.m1.g2.t1_3_exon	OZ210596.1	12791126	12791455	-	0.99
465512at33208_r2.m1.g2.t1_3_intron	OZ210596.1	12790744	12791126	-	0.99
465512at33208_r2.m1.g2.t1_4_exon	OZ210596.1	12790445	12790744	-	0.34
465512at33208_r2.m1.g2.t1_4_intron	OZ210596.1	12790352	12790445	-	0.34
465512at33208_r2.m1.g2.t1_5_exon	OZ210596.1	12790285	12790352	-	0.32
465512at33208_r2.m1.g2.t1_5_intron	OZ210596.1	12789814	12790285	-	0.32
465512at33208_r2.m1.g2.t1_6_exon	OZ210596.1	12789357	12789814	-	0.52
465512at33208_r2.m1.g2.t1_6_intron	OZ210596.1	12788745	12789357	-	0.52
465512at33208_r2.m1.g2.t1_7_exon	OZ210596.1	12788701	12788745	-	0.84
465512at33208_r2.m1.g2.t1_7_intron	OZ210596.1	12788652	12788701	-	0.84
465512at33208_r2.m1.g2.t1_8_exon	OZ210596.1	12788447	12788652	-	0.95
465512at33208_r2.m1.g2.t1_8_intron	OZ210596.1	12787588	12788447	-	0.95
465512at33208_r2.m1.g2.t1_9_exon	OZ210596.1	12787441	12787588	-	0.97
465512at33208_r2.m1.g2.t1_9_intron	OZ210596.1	12786751	12787441	-	0.97
465512at33208_r2.m1.g2.t1_10_exon	OZ210596.1	12786430	12786751	-	0.73
465512at33208_r2.m1.g2.t1_downstream1	OZ210596.1	12786430	12786530	-	0.73
465512at33208_r2.m1.g2.t1_downstream2	OZ210596.1	12786230	12786430	-	0.73
466616at33208_r2.m1.g1.t1_upstream1	OZ210594.1	19712743	19712943	-	0.05
466616at33208_r2.m1.g1.t1_upstream2	OZ210594.1	19712543	19712743	-	0.05
466616at33208_r2.m1.g1.t1_1_exon	OZ210594.1	19711942	19712643	-	1.0
466616at33208_r2.m1.g1.t1_1_intron	OZ210594.1	19711785	19711942	-	1.0
466616at33208_r2.m1.g1.t1_2_exon	OZ210594.1	19711530	19711785	-	0.99
466616at33208_r2.m1.g1.t1_2_intron	OZ210594.1	19710894	19711530	-	0.99
466616at33208_r2.m1.g1.t1_3_exon	OZ210594.1	19710562	19710894	-	0.97
466616at33208_r2.m1.g1.t1_3_intron	OZ210594.1	19710358	19710562	-	0.97
466616at33208_r2.m1.g1.t1_4_exon	OZ210594.1	19710109	19710358	-	0.93
466616at33208_r2.m1.g1.t1_4_intron	OZ210594.1	19709300	19710109	-	0.93
466616at33208_r2.m1.g1.t1_5_exon	OZ210594.1	19709036	19709300	-	0.97
466616at33208_r2.m1.g1.t1_5_intron	OZ210594.1	19708728	19709036	-	0.97
466616at33208_r2.m1.g1.t1_6_exon	OZ210594.1	19708528	19708728	-	0.66
466616at33208_r2.m1.g1.t1_6_intron	OZ210594.1	19707846	19708528	-	0.66
466616at33208_r2.m1.g1.t1_7_exon	OZ210594.1	19707496	19707846	-	0.9
466616at33208_r2.m1.g1.t1_7_intron	OZ210594.1	19707144	19707496	-	0.9
466616at33208_r2.m1.g1.t1_8_exon	OZ210594.1	19707032	19707144	-	0.83
466616at33208_r2.m1.g1.t1_8_intron	OZ210594.1	19706304	19707032	-	0.83
466616at33208_r2.m1.g1.t1_9_exon	OZ210594.1	19706070	19706304	-	0.6
466616at33208_r2.m1.g1.t1_9_intron	OZ210594.1	19705652	19706070	-	0.6
466616at33208_r2.m1.g1.t1_10_exon	OZ210594.1	19705356	19705652	-	0.55
466616at33208_r2.m1.g1.t1_10_intron	OZ210594.1	19704691	19705356	-	0.55
466616at33208_r2.m1.g1.t1_11_exon	OZ210594.1	19704564	19704691	-	0.37
466616at33208_r2.m1.g1.t1_downstream1	OZ210594.1	19704564	19704664	-	0.37
466616at33208_r2.m1.g1.t1_downstream2	OZ210594.1	19704364	19704564	-	0.37
467106at33208_r2.m1.g1.t1_upstream1	OZ210593.1	18425188	18425388	+	0.22
467106at33208_r2.m1.g1.t1_upstream2	OZ210593.1	18425388	18425588	+	0.22
467106at33208_r2.m1.g1.t1_1_exon	OZ210593.1	18425488	18425623	+	1.0
467106at33208_r2.m1.g1.t1_1_intron	OZ210593.1	18425623	18426298	+	1.0
467106at33208_r2.m1.g1.t1_2_exon	OZ210593.1	18426298	18426527	+	0.68
467106at33208_r2.m1.g1.t1_2_intron	OZ210593.1	18426527	18427133	+	0.68
467106at33208_r2.m1.g1.t1_3_exon	OZ210593.1	18427133	18427283	+	0.99
467106at33208_r2.m1.g1.t1_3_intron	OZ210593.1	18427283	18427875	+	0.99
467106at33208_r2.m1.g1.t1_4_exon	OZ210593.1	18427875	18427997	+	0.83
467106at33208_r2.m1.g1.t1_4_intron	OZ210593.1	18427997	18428471	+	0.83
467106at33208_r2.m1.g1.t1_5_exon	OZ210593.1	18428471	18428639	+	0.99
467106at33208_r2.m1.g1.t1_5_intron	OZ210593.1	18428639	18428682	+	0.99
467106at33208_r2.m1.g1.t1_6_exon	OZ210593.1	18428682	18428739	+	0.96
467106at33208_r2.m1.g1.t1_6_intron	OZ210593.1	18428739	18429211	+	0.96
467106at33208_r2.m1.g1.t1_7_exon	OZ210593.1	18429211	18429298	+	0.76
467106at33208_r2.m1.g1.t1_7_intron	OZ210593.1	18429298	18430119	+	0.76
467106at33208_r2.m1.g1.t1_8_exon	OZ210593.1	18430119	18430509	+	1.0
467106at33208_r2.m1.g1.t1_downstream1	OZ210593.1	18430409	18430509	+	1.0
467106at33208_r2.m1.g1.t1_downstream2	OZ210593.1	18430509	18430709	+	1.0
468631at33208_r2.m1.g2.t1_upstream1	OZ210592.1	22448045	22448245	-	0.55
468631at33208_r2.m1.g2.t1_upstream2	OZ210592.1	22447845	22448045	-	0.55
468631at33208_r2.m1.g2.t1_1_exon	OZ210592.1	22447769	22447945	-	0.77
468631at33208_r2.m1.g2.t1_1_intron	OZ210592.1	22447431	22447769	-	0.77
468631at33208_r2.m1.g2.t1_2_exon	OZ210592.1	22447283	22447431	-	0.73
468631at33208_r2.m1.g2.t1_2_intron	OZ210592.1	22444629	22447283	-	0.73
468631at33208_r2.m1.g2.t1_3_exon	OZ210592.1	22444498	22444629	-	0.98
468631at33208_r2.m1.g2.t1_3_intron	OZ210592.1	22444055	22444498	-	0.98
468631at33208_r2.m1.g2.t1_4_exon	OZ210592.1	22443673	22444055	-	0.96
468631at33208_r2.m1.g2.t1_4_intron	OZ210592.1	22443627	22443673	-	0.96
468631at33208_r2.m1.g2.t1_5_exon	OZ210592.1	22443510	22443627	-	0.96
468631at33208_r2.m1.g2.t1_downstream1	OZ210592.1	22443510	22443610	-	0.96
468631at33208_r2.m1.g2.t1_downstream2	OZ210592.1	22443310	22443510	-	0.96
468757at33208_r2.m1.g1.t1_upstream1	OZ210597.1	17850060	17850260	-	0.02
468757at33208_r2.m1.g1.t1_upstream2	OZ210597.1	17849860	17850060	-	0.02
468757at33208_r2.m1.g1.t1_1_exon	OZ210597.1	17849869	17849960	-	0.37
468757at33208_r2.m1.g1.t1_1_intron	OZ210597.1	17849198	17849869	-	0.37
468757at33208_r2.m1.g1.t1_2_exon	OZ210597.1	17849181	17849198	-	0.28
468757at33208_r2.m1.g1.t1_2_intron	OZ210597.1	17848739	17849181	-	0.28
468757at33208_r2.m1.g1.t1_3_exon	OZ210597.1	17848635	17848739	-	1.0
468757at33208_r2.m1.g1.t1_3_intron	OZ210597.1	17848494	17848635	-	1.0
468757at33208_r2.m1.g1.t1_4_exon	OZ210597.1	17848397	17848494	-	0.99
468757at33208_r2.m1.g1.t1_4_intron	OZ210597.1	17848351	17848397	-	0.99
468757at33208_r2.m1.g1.t1_5_exon	OZ210597.1	17848222	17848351	-	0.7
468757at33208_r2.m1.g1.t1_5_intron	OZ210597.1	17848166	17848222	-	0.7
468757at33208_r2.m1.g1.t1_6_exon	OZ210597.1	17848025	17848166	-	0.96
468757at33208_r2.m1.g1.t1_6_intron	OZ210597.1	17846480	17848025	-	0.96
468757at33208_r2.m1.g1.t1_7_exon	OZ210597.1	17846333	17846480	-	0.55
468757at33208_r2.m1.g1.t1_7_intron	OZ210597.1	17846290	17846333	-	0.55
468757at33208_r2.m1.g1.t1_8_exon	OZ210597.1	17846209	17846290	-	0.42
468757at33208_r2.m1.g1.t1_8_intron	OZ210597.1	17845618	17846209	-	0.42
468757at33208_r2.m1.g1.t1_9_exon	OZ210597.1	17845508	17845618	-	0.98
468757at33208_r2.m1.g1.t1_9_intron	OZ210597.1	17845465	17845508	-	0.98
468757at33208_r2.m1.g1.t1_10_exon	OZ210597.1	17845356	17845465	-	0.98
468757at33208_r2.m1.g1.t1_10_intron	OZ210597.1	17844830	17845356	-	0.98
468757at33208_r2.m1.g1.t1_11_exon	OZ210597.1	17844635	17844830	-	0.91
468757at33208_r2.m1.g1.t1_11_intron	OZ210597.1	17843940	17844635	-	0.91
468757at33208_r2.m1.g1.t1_12_exon	OZ210597.1	17843793	17843940	-	0.85
468757at33208_r2.m1.g1.t1_12_intron	OZ210597.1	17841792	17843793	-	0.85
468757at33208_r2.m1.g1.t1_13_exon	OZ210597.1	17841642	17841792	-	0.5
468757at33208_r2.m1.g1.t1_downstream1	OZ210597.1	17841642	17841742	-	0.5
468757at33208_r2.m1.g1.t1_downstream2	OZ210597.1	17841442	17841642	-	0.5
470523at33208_r2.m2.g2.t1_upstream1	OZ210597.1	23408979	23409179	-	0.28
470523at33208_r2.m2.g2.t1_upstream2	OZ210597.1	23408779	23408979	-	0.28
470523at33208_r2.m2.g2.t1_1_exon	OZ210597.1	23408865	23408879	-	0.49
470523at33208_r2.m2.g2.t1_1_intron	OZ210597.1	23408593	23408865	-	0.49
470523at33208_r2.m2.g2.t1_2_exon	OZ210597.1	23408248	23408593	-	0.44
470523at33208_r2.m2.g2.t1_2_intron	OZ210597.1	23407738	23408248	-	0.44
470523at33208_r2.m2.g2.t1_3_exon	OZ210597.1	23407609	23407738	-	0.91
470523at33208_r2.m2.g2.t1_3_intron	OZ210597.1	23407563	23407609	-	0.91
470523at33208_r2.m2.g2.t1_4_exon	OZ210597.1	23407436	23407563	-	0.95
470523at33208_r2.m2.g2.t1_4_intron	OZ210597.1	23406942	23407436	-	0.95
470523at33208_r2.m2.g2.t1_5_exon	OZ210597.1	23406783	23406942	-	0.75
470523at33208_r2.m2.g2.t1_downstream1	OZ210597.1	23406783	23406883	-	0.75
470523at33208_r2.m2.g2.t1_downstream2	OZ210597.1	23406583	23406783	-	0.75
471787at33208_r2.m1.g2.t1_upstream1	OZ210595.1	24433829	24434029	+	0.19
471787at33208_r2.m1.g2.t1_upstream2	OZ210595.1	24434029	24434229	+	0.19
471787at33208_r2.m1.g2.t1_1_exon	OZ210595.1	24434129	24434358	+	0.48
471787at33208_r2.m1.g2.t1_1_intron	OZ210595.1	24434358	24435500	+	0.48
471787at33208_r2.m1.g2.t1_2_exon	OZ210595.1	24435500	24435643	+	0.99
471787at33208_r2.m1.g2.t1_2_intron	OZ210595.1	24435643	24435686	+	0.99
471787at33208_r2.m1.g2.t1_3_exon	OZ210595.1	24435686	24435832	+	0.96
471787at33208_r2.m1.g2.t1_3_intron	OZ210595.1	24435832	24435871	+	0.96
471787at33208_r2.m1.g2.t1_4_exon	OZ210595.1	24435871	24436058	+	1.0
471787at33208_r2.m1.g2.t1_4_intron	OZ210595.1	24436058	24436107	+	1.0
471787at33208_r2.m1.g2.t1_5_exon	OZ210595.1	24436107	24436248	+	0.85
471787at33208_r2.m1.g2.t1_5_intron	OZ210595.1	24436248	24436491	+	0.85
471787at33208_r2.m1.g2.t1_6_exon	OZ210595.1	24436491	24436658	+	0.98
471787at33208_r2.m1.g2.t1_6_intron	OZ210595.1	24436658	24436708	+	0.98
471787at33208_r2.m1.g2.t1_7_exon	OZ210595.1	24436708	24436827	+	0.62
471787at33208_r2.m1.g2.t1_7_intron	OZ210595.1	24436827	24436886	+	0.62
471787at33208_r2.m1.g2.t1_8_exon	OZ210595.1	24436886	24436978	+	0.84
471787at33208_r2.m1.g2.t1_8_intron	OZ210595.1	24436978	24437023	+	0.84
471787at33208_r2.m1.g2.t1_9_exon	OZ210595.1	24437023	24437064	+	0.94
471787at33208_r2.m1.g2.t1_9_intron	OZ210595.1	24437064	24437759	+	0.94
471787at33208_r2.m1.g2.t1_10_exon	OZ210595.1	24437759	24437943	+	0.93
471787at33208_r2.m1.g2.t1_downstream1	OZ210595.1	24437843	24437943	+	0.93
471787at33208_r2.m1.g2.t1_downstream2	OZ210595.1	24437943	24438143	+	0.93
473106at33208_r2.m1.g2.t1_upstream1	OZ210596.1	28882265	28882465	+	0.54
473106at33208_r2.m1.g2.t1_upstream2	OZ210596.1	28882465	28882665	+	0.54
473106at33208_r2.m1.g2.t1_1_exon	OZ210596.1	28882565	28882642	+	1.0
473106at33208_r2.m1.g2.t1_1_intron	OZ210596.1	28882642	28882690	+	1.0
473106at33208_r2.m1.g2.t1_2_exon	OZ210596.1	28882690	28883143	+	0.96
473106at33208_r2.m1.g2.t1_2_intron	OZ210596.1	28883143	28883580	+	0.96
473106at33208_r2.m1.g2.t1_3_exon	OZ210596.1	28883580	28883774	+	0.71
473106at33208_r2.m1.g2.t1_3_intron	OZ210596.1	28883774	28884202	+	0.71
473106at33208_r2.m1.g2.t1_4_exon	OZ210596.1	28884202	28884306	+	0.91
473106at33208_r2.m1.g2.t1_4_intron	OZ210596.1	28884306	28884348	+	0.91
473106at33208_r2.m1.g2.t1_5_exon	OZ210596.1	28884348	28884445	+	1.0
473106at33208_r2.m1.g2.t1_5_intron	OZ210596.1	28884445	28884503	+	1.0
473106at33208_r2.m1.g2.t1_6_exon	OZ210596.1	28884503	28884718	+	0.9
473106at33208_r2.m1.g2.t1_downstream1	OZ210596.1	28884618	28884718	+	0.9
473106at33208_r2.m1.g2.t1_downstream2	OZ210596.1	28884718	28884918	+	0.9
474144at33208_r2.m1.g1.t1_upstream1	OZ210597.1	29398453	29398653	+	0.01
474144at33208_r2.m1.g1.t1_upstream2	OZ210597.1	29398653	29398853	+	0.01
474144at33208_r2.m1.g1.t1_1_exon	OZ210597.1	29398753	29398783	+	0.01
474144at33208_r2.m1.g1.t1_1_intron	OZ210597.1	29398783	29399598	+	0.01
474144at33208_r2.m1.g1.t1_2_exon	OZ210597.1	29399598	29399615	+	0.01
474144at33208_r2.m1.g1.t1_2_intron	OZ210597.1	29399615	29399660	+	0.01
474144at33208_r2.m1.g1.t1_3_exon	OZ210597.1	29399660	29399691	+	0.01
474144at33208_r2.m1.g1.t1_3_intron	OZ210597.1	29399691	29399793	+	0.01
474144at33208_r2.m1.g1.t1_4_exon	OZ210597.1	29399793	29399814	+	0.01
474144at33208_r2.m1.g1.t1_4_intron	OZ210597.1	29399814	29399921	+	0.01
474144at33208_r2.m1.g1.t1_5_exon	OZ210597.1	29399921	29399938	+	0.01
474144at33208_r2.m1.g1.t1_5_intron	OZ210597.1	29399938	29399982	+	0.01
474144at33208_r2.m1.g1.t1_6_exon	OZ210597.1	29399982	29400026	+	0.01
474144at33208_r2.m1.g1.t1_6_intron	OZ210597.1	29400026	29400065	+	0.01
474144at33208_r2.m1.g1.t1_7_exon	OZ210597.1	29400065	29400089	+	0.01
474144at33208_r2.m1.g1.t1_7_intron	OZ210597.1	29400089	29400170	+	0.01
474144at33208_r2.m1.g1.t1_8_exon	OZ210597.1	29400170	29400185	+	0.01
474144at33208_r2.m1.g1.t1_8_intron	OZ210597.1	29400185	29400236	+	0.01
474144at33208_r2.m1.g1.t1_9_exon	OZ210597.1	29400236	29400248	+	0.01
474144at33208_r2.m1.g1.t1_9_intron	OZ210597.1	29400248	29401128	+	0.01
474144at33208_r2.m1.g1.t1_10_exon	OZ210597.1	29401128	29401142	+	0.01
474144at33208_r2.m1.g1.t1_10_intron	OZ210597.1	29401142	29403299	+	0.01
474144at33208_r2.m1.g1.t1_11_exon	OZ210597.1	29403299	29403322	+	0.01
474144at33208_r2.m1.g1.t1_11_intron	OZ210597.1	29403322	29403582	+	0.01
474144at33208_r2.m1.g1.t1_12_exon	OZ210597.1	29403582	29403594	+	0.01
474144at33208_r2.m1.g1.t1_12_intron	OZ210597.1	29403594	29403956	+	0.01
474144at33208_r2.m1.g1.t1_13_exon	OZ210597.1	29403956	29403986	+	0.01
474144at33208_r2.m1.g1.t1_13_intron	OZ210597.1	29403986	29404213	+	0.01
474144at33208_r2.m1.g1.t1_14_exon	OZ210597.1	29404213	29404541	+	0.01
474144at33208_r2.m1.g1.t1_14_intron	OZ210597.1	29404541	29404802	+	0.01
474144at33208_r2.m1.g1.t1_15_exon	OZ210597.1	29404802	29404964	+	0.99
474144at33208_r2.m1.g1.t1_downstream1	OZ210597.1	29404864	29404964	+	0.99
474144at33208_r2.m1.g1.t1_downstream2	OZ210597.1	29404964	29405164	+	0.99
474387at33208_r2.m1.g2.t1_upstream1	OZ210593.1	12171508	12171708	+	0.01
474387at33208_r2.m1.g2.t1_upstream2	OZ210593.1	12171708	12171908	+	0.01
474387at33208_r2.m1.g2.t1_1_exon	OZ210593.1	12171808	12171819	+	0.01
474387at33208_r2.m1.g2.t1_1_intron	OZ210593.1	12171819	12172018	+	0.01
474387at33208_r2.m1.g2.t1_2_exon	OZ210593.1	12172018	12172046	+	0.01
474387at33208_r2.m1.g2.t1_2_intron	OZ210593.1	12172046	12172291	+	0.01
474387at33208_r2.m1.g2.t1_3_exon	OZ210593.1	12172291	12172352	+	0.01
474387at33208_r2.m1.g2.t1_3_intron	OZ210593.1	12172352	12174287	+	0.01
474387at33208_r2.m1.g2.t1_4_exon	OZ210593.1	12174287	12174311	+	0.01
474387at33208_r2.m1.g2.t1_4_intron	OZ210593.1	12174311	12174480	+	0.01
474387at33208_r2.m1.g2.t1_5_exon	OZ210593.1	12174480	12174496	+	0.01
474387at33208_r2.m1.g2.t1_5_intron	OZ210593.1	12174496	12175859	+	0.01
474387at33208_r2.m1.g2.t1_6_exon	OZ210593.1	12175859	12175874	+	0.01
474387at33208_r2.m1.g2.t1_6_intron	OZ210593.1	12175874	12176198	+	0.01
474387at33208_r2.m1.g2.t1_7_exon	OZ210593.1	12176198	12176247	+	0.01
474387at33208_r2.m1.g2.t1_7_intron	OZ210593.1	12176247	12176825	+	0.01
474387at33208_r2.m1.g2.t1_8_exon	OZ210593.1	12176825	12176963	+	0.99
474387at33208_r2.m1.g2.t1_8_intron	OZ210593.1	12176963	12177005	+	0.99
474387at33208_r2.m1.g2.t1_9_exon	OZ210593.1	12177005	12177121	+	0.77
474387at33208_r2.m1.g2.t1_9_intron	OZ210593.1	12177121	12177265	+	0.77
474387at33208_r2.m1.g2.t1_10_exon	OZ210593.1	12177265	12177470	+	0.09
474387at33208_r2.m1.g2.t1_10_intron	OZ210593.1	12177470	12177511	+	0.09
474387at33208_r2.m1.g2.t1_11_exon	OZ210593.1	12177511	12177639	+	1.0
474387at33208_r2.m1.g2.t1_11_intron	OZ210593.1	12177639	12177709	+	1.0
474387at33208_r2.m1.g2.t1_12_exon	OZ210593.1	12177709	12177780	+	0.01
474387at33208_r2.m1.g2.t1_12_intron	OZ210593.1	12177780	12178175	+	0.01
474387at33208_r2.m1.g2.t1_13_exon	OZ210593.1	12178175	12178466	+	0.01
474387at33208_r2.m1.g2.t1_13_intron	OZ210593.1	12178466	12178928	+	0.01
474387at33208_r2.m1.g2.t1_14_exon	OZ210593.1	12178928	12178999	+	0.01
474387at33208_r2.m1.g2.t1_14_intron	OZ210593.1	12178999	12179170	+	0.01
474387at33208_r2.m1.g2.t1_15_exon	OZ210593.1	12179170	12179248	+	0.91
474387at33208_r2.m1.g2.t1_downstream1	OZ210593.1	12179148	12179248	+	0.91
474387at33208_r2.m1.g2.t1_downstream2	OZ210593.1	12179248	12179448	+	0.91
475826at33208_r2.m1.g2.t1_upstream1	OZ210595.1	13660972	13661172	-	0.44
475826at33208_r2.m1.g2.t1_upstream2	OZ210595.1	13660772	13660972	-	0.44
475826at33208_r2.m1.g2.t1_1_exon	OZ210595.1	13660485	13660872	-	0.98
475826at33208_r2.m1.g2.t1_1_intron	OZ210595.1	13660078	13660485	-	0.98
475826at33208_r2.m1.g2.t1_2_exon	OZ210595.1	13659883	13660078	-	1.0
475826at33208_r2.m1.g2.t1_2_intron	OZ210595.1	13659364	13659883	-	1.0
475826at33208_r2.m1.g2.t1_3_exon	OZ210595.1	13659082	13659364	-	0.46
475826at33208_r2.m1.g2.t1_downstream1	OZ210595.1	13659082	13659182	-	0.46
475826at33208_r2.m1.g2.t1_downstream2	OZ210595.1	13658882	13659082	-	0.46
